,Onduleur A: energie totale (MWh),Onduleur B: energie totale (MWh),Onduleur C: energie totale (MWh),Onduleur D-A: energie totale (MWh),Onduleur D-B: energie totale (MWh),Onduleur: energie totale (MWh)
2022-08-27 16:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 16:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 17:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 17:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 17:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 17:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 17:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 17:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 18:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 18:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 18:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 18:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 18:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 18:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 19:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 19:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 19:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 19:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 19:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 19:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 20:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 20:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 20:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 20:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 20:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 20:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 21:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 21:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 21:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 21:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 21:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 21:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 22:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 22:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 22:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 22:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 22:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 22:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 23:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 23:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 23:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 23:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 23:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-27 23:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 00:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 00:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 00:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 00:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 00:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 00:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 01:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 01:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 01:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 01:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 01:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 01:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 02:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 02:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 02:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 02:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 02:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 02:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 03:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 03:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 03:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 03:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 03:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 03:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 04:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 04:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 04:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 04:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 04:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 04:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 05:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 05:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 05:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 05:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 05:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 05:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 06:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 06:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 06:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 06:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 06:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 06:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 07:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 07:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 07:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 07:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 07:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 07:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 08:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 08:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 08:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 08:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 08:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 08:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 09:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 09:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 09:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 09:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 09:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 09:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 10:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 10:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 10:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 10:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 10:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 10:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 11:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 11:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 11:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 11:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 11:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 11:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 12:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 12:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 12:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 12:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 12:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 12:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 13:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 13:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 13:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 13:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 13:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 13:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 14:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 14:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 14:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 14:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 14:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 14:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 15:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 15:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 15:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 15:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 15:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 15:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 16:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 16:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 16:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 16:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 16:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 16:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 17:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 17:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 17:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 17:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 17:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 17:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 18:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 18:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 18:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 18:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 18:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 18:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 19:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 19:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 19:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 19:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 19:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 19:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 20:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 20:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 20:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 20:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 20:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 20:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 21:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 21:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 21:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 21:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 21:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 21:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 22:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 22:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 22:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 22:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 22:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 22:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 23:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 23:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 23:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 23:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 23:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-28 23:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 00:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 00:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 00:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 00:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 00:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 00:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 01:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 01:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 01:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 01:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 01:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 01:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 02:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 02:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 02:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 02:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 02:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 02:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 03:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 03:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 03:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 03:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 03:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 03:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 04:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 04:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 04:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 04:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 04:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 04:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 05:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 05:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 05:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 05:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 05:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 05:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 06:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 06:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 06:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 06:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 06:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 06:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 07:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 07:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 07:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 07:30:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 07:40:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 07:50:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 08:00:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 08:10:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 08:20:00+00:00,0.23145,0.444607,0.613784,0.404073,0.399613,
2022-08-29 08:30:00+00:00,0.23145,0.444607,0.613784,0.404109,0.399674,
2022-08-29 08:40:00+00:00,0.23145,0.445061,0.614816,0.404769,0.400714,
2022-08-29 08:50:00+00:00,0.23145,0.446125,0.616371,0.405553,0.401919,
2022-08-29 09:00:00+00:00,0.23145,0.447337,0.618146,0.406449,0.403283,
2022-08-29 09:10:00+00:00,0.23145,0.448702,0.620182,0.407493,0.404836,
2022-08-29 09:20:00+00:00,0.23145,0.450202,0.622385,0.408661,0.406529,
2022-08-29 09:30:00+00:00,0.23145,0.451839,0.624805,0.409978,0.408392,
2022-08-29 09:40:00+00:00,0.23145,0.45362,0.627439,0.411419,0.410335,
2022-08-29 09:50:00+00:00,0.23145,0.455556,0.630288,0.413008,0.412467,
2022-08-29 10:00:00+00:00,0.23145,0.457638,0.633356,0.414749,0.414735,
2022-08-29 10:10:00+00:00,0.23145,0.459856,0.636619,0.416601,0.417138,
2022-08-29 10:20:00+00:00,0.23145,0.462165,0.640016,0.418639,0.419682,
2022-08-29 10:30:00+00:00,0.23145,0.464565,0.643562,0.420776,0.422318,
2022-08-29 10:40:00+00:00,0.23145,0.467071,0.647256,0.423055,0.425059,
2022-08-29 10:50:00+00:00,0.23145,0.469674,0.651086,0.425477,0.427938,
2022-08-29 11:00:00+00:00,0.23145,0.472407,0.655132,0.428071,0.430848,
2022-08-29 11:10:00+00:00,0.23145,0.475143,0.659171,0.430639,0.433793,
2022-08-29 11:20:00+00:00,0.23145,0.478026,0.663441,0.433402,0.436888,
2022-08-29 11:30:00+00:00,0.23145,0.481028,0.667864,0.436301,0.440105,
2022-08-29 11:40:00+00:00,0.23145,0.484087,0.672404,0.439271,0.443368,
2022-08-29 11:50:00+00:00,0.23145,0.487229,0.677058,0.442334,0.446706,
2022-08-29 12:00:00+00:00,0.23145,0.490433,0.681803,0.445471,0.4501,
2022-08-29 12:10:00+00:00,0.23145,0.493671,0.686611,0.448701,0.453518,
2022-08-29 12:20:00+00:00,0.23145,0.496946,0.691471,0.451933,0.457032,
2022-08-29 12:30:00+00:00,0.23145,0.500266,0.696418,0.455222,0.460522,
2022-08-29 12:40:00+00:00,0.23145,0.503655,0.701347,0.458533,0.464007,
2022-08-29 12:50:00+00:00,0.23145,0.506973,0.706262,0.461902,0.467477,
2022-08-29 13:00:00+00:00,0.23145,0.510317,0.711216,0.465243,0.470944,
2022-08-29 13:10:00+00:00,0.23145,0.513751,0.716305,0.4687,0.474499,
2022-08-29 13:20:00+00:00,0.23145,0.517211,0.721405,0.472132,0.478066,
2022-08-29 13:30:00+00:00,0.23145,0.520486,0.726315,0.47551,0.481479,
2022-08-29 13:40:00+00:00,0.23145,0.52379,0.731232,0.478863,0.484781,
2022-08-29 13:50:00+00:00,0.23145,0.526989,0.73594,0.48212,0.488079,
2022-08-29 14:00:00+00:00,0.23145,0.530185,0.740638,0.485379,0.491303,
2022-08-29 14:10:00+00:00,0.23145,0.533501,0.745432,0.488707,0.494571,
2022-08-29 14:20:00+00:00,0.23145,0.536798,0.750361,0.492166,0.49793,
2022-08-29 14:30:00+00:00,0.23145,0.539742,0.754607,0.495163,0.500827,
2022-08-29 14:40:00+00:00,0.23145,0.54243,0.75857,0.497943,0.5035,
2022-08-29 14:50:00+00:00,0.23145,0.545198,0.76266,0.500889,0.506313,
2022-08-29 15:00:00+00:00,0.23145,0.548035,0.766871,0.503795,0.509076,
2022-08-29 15:10:00+00:00,0.23145,0.550878,0.771068,0.506841,0.511891,
2022-08-29 15:20:00+00:00,0.23145,0.553557,0.77502,0.509671,0.514592,
2022-08-29 15:30:00+00:00,0.23145,0.556514,0.77935,0.512812,0.517448,
2022-08-29 15:40:00+00:00,0.23145,0.559612,0.783859,0.516059,0.520478,
2022-08-29 15:50:00+00:00,0.23145,0.562294,0.787834,0.518985,0.523085,
2022-08-29 16:00:00+00:00,0.23145,0.563826,0.791727,0.521799,0.52564,79.814
2022-08-29 16:10:00+00:00,0.23145,0.563826,0.79489,0.524137,0.527714,79.814
2022-08-29 16:20:00+00:00,0.23145,0.563826,0.798472,0.526773,0.530052,2314.347
2022-08-29 16:30:00+00:00,0.23145,0.563826,0.801435,0.528956,0.532005,2314.347
2022-08-29 16:40:00+00:00,0.23145,0.563826,0.801841,0.531712,0.534398,2314.347
2022-08-29 16:50:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 17:00:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 17:10:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 17:20:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 17:30:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 17:40:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 17:50:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 18:00:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 18:10:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 18:20:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 18:30:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 18:40:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 18:50:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 19:00:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 19:10:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 19:20:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 19:30:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 19:40:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 19:50:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 20:00:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 20:10:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 20:20:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 20:30:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 20:40:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 20:50:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 21:00:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 21:10:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 21:20:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 21:30:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
2022-08-29 21:40:00+00:00,0.23145,0.563826,0.801841,0.531849,0.534632,2314.347
