Date;RECORD;CR6_Alim_Avg;CR6_Temp_Avg;AirTemp_Avg;RH_Avg;Press_Avg;WSpd_Avg;WDir_Avg;WDir_Std;WSpd_Max;Rain_Tot;Ray_Global_CMP3_Avg;Ray_Global_CMP3_Energy_Tot;Ray_Global_RSR2_Avg;Ray_Direct_RSR2_Avg;Ray_Direct_H_RSR2_Avg;Ray_Diffus_RSR2_Avg;Ray_Global_RSR2_Energy_Tot;Ray_Direct_RSR2_Energy_Tot;Ray_Diffus_RSR2_Energy_Tot;Ray_Global_RSR2_Raw_Avg;Ray_Direct_RSR2_Raw_Avg;Ray_Diffus_RSR2_Raw_Avg;ZenDeg_Avg;WM_Spd_WV_Avg;WM_Dir_Avg;WM_Dir_Std;WM_Spd_Avg;WM_Spd_Std;WM_Spd_Max;WM_AV_Spd_Avg;WM_AV_Spd_Std;WM_AV_Spd_Max;WM_vit_Son_Avg;WM_Temp_Avg;Humidex;Rain2_Tot
2023-05-10 12:00:00;9098;13.61;21.54;15.37;57.46;1017;4.579;342.8;36.68;12.93;0;674.9;0.6748696;573.7;182.8;161.3;412.3;0.574;0.183;0.412;566.8;194.5;395.2;27.82;6.384;317.1;21.51;6.384;2.548;13.59;-0.42;0.807;2.14;341.1;15.74;14.43;0
2023-05-10 13:00:00;9099;13.59;22.35;15.56;57.72;1018;3.463;354.4;36.46;9.32;0;726;0.7259662;629;235.8;203.5;425.4;0.629;0.236;0.425;622.5;249.2;407.4;30.18;4.607;328.6;27.22;4.607;1.848;10.15;-0.276;0.854;2.81;341.1;15.77;16.07;0
2023-05-10 14:00:00;9100;13.58;23.49;16.59;51.68;1017;4.428;349;32.87;10.99;0;843;0.8430875;741.7;568.3;452.2;289.5;0.742;0.568;0.289;737.6;592.7;266;36.83;5.419;323.4;24.77;5.419;2.166;11.11;-0.372;0.864;2.54;341.5;16.43;16.31;0
2023-05-10 15:00:00;9101;13.55;24.84;17.24;48.94;1017;3.859;344.7;37.9;9.93;0;827;0.8271119;741.4;794;552.9;188.5;0.741;0.794;0.188;739.1;825;164.4;45.86;5.553;315.9;22.71;5.553;2.037;11.67;-0.263;0.782;2.25;341.7;16.78;16.88;0
2023-05-10 16:00:00;9102;13.53;25.84;16.33;51.27;1017;3.873;349.1;33.29;11.69;0;417.4;0.4174303;361.8;374;221.3;140.5;0.362;0.374;0.141;359.4;392.4;127.4;55.98;4.952;323.9;24.05;4.952;2.105;11.33;-0.368;0.851;1.97;341.7;16.8;15.25;0
2023-05-10 17:00:00;9103;13.52;25.29;16.51;49.62;1017;3.183;341.9;36.25;8.32;0;372.9;0.3729024;348.2;634.5;251;97.2;0.348;0.634;0.097;342.6;661.2;80.9;66.48;4.37;314.2;20.82;4.37;1.691;8.42;-0.206;0.573;1.58;341.8;16.88;16.34;0
2023-05-10 18:00:00;9104;13.52;25.03;15.97;53.82;1016;2.658;347.6;38.04;7.67;0;156.8;0.1568093;155.9;385.5;98.5;57.32;0.156;0.386;0.057;152.1;403.6;49.14;76.9;3.495;319.5;24.45;3.495;1.455;7.32;-0.219;0.573;1.52;341.9;17.01;14.99;0
2023-05-10 19:00:00;9105;13.54;24.12;14.67;57.2;1016;2.291;7.128;34.11;7.15;0;13.13;0.01312657;17.56;2.486;0.225;17.34;0.018;0.002;0.017;18.68;11.68;18.19;86.8;3.247;350.4;20.31;3.247;1.219;6.76;-0.285;0.582;1.79;342;17.18;13.84;0
2023-05-10 20:00:00;9106;13.56;22.66;14.17;55.74;1017;1.966;358.5;35.49;6.08;0;0;0;6.623;0;0;6.623;0.007;0;0.007;6.497;0;6.497;96.3;2.512;343.5;25.88;2.512;1.059;6.57;-0.177;0.548;1.89;341.8;16.89;13.33;0
2023-05-10 21:00:00;9107;13.61;21.65;13.86;57.37;1017;1.478;354.6;35.74;3.96;0;0;0;6.434;0;0;6.434;0.006;0;0.006;6.311;0;6.311;104.5;1.903;335.8;27.58;1.903;0.853;4.98;-0.132;0.447;1.26;341.6;16.53;12.97;0
2023-05-10 22:00:00;9108;13.62;20.9;12.63;65.43;1017;1.256;345.8;46;3.36;0;0;0;6.404;0;0;6.404;0.006;0;0.006;6.275;0;6.275;111;1.446;329.4;44.27;1.443;0.672;3.29;-0.046;0.274;0.81;340.9;15.39;12.19;0
2023-05-10 23:00:00;9109;13.63;20.2;12.12;69.74;1017;1.045;0.109;43.77;3.42;0;0;0;6.418;0;0;6.418;0.006;0;0.006;6.286;0;6.286;115.3;1.266;342.5;39.9;1.266;0.621;3.23;-0.073;0.248;1.05;340.8;15.11;11.97;0
2023-05-11 00:00:00;9110;13.63;19.58;11.69;74.26;1017;0.871;318.7;53.36;2.5;0;0;0;6.391;0;0;6.391;0.006;0;0.006;6.257;0;6.257;116.9;1.294;299.8;28.23;1.291;0.669;3.55;-0.04;0.215;0.64;340.7;15;11.7;0
2023-05-11 01:00:00;9111;13.63;18.91;11.8;74.46;1016;1.559;332.9;70.92;6.87;0;0;0;6.314;0;0;6.314;0.006;0;0.006;6.183;0;6.183;115.6;1.985;308.5;55;1.974;1.526;7.02;-0.121;0.426;1.49;340.7;15.02;12.47;0
2023-05-11 02:00:00;9112;13.64;18.67;12.3;72.93;1016;3.03;5.102;32.47;7.41;0.2;0;0;6.356;0;0;6.356;0.006;0;0.006;6.226;0;6.226;111.6;3.919;345.1;23.94;3.909;1.652;8.33;-0.335;0.783;1.9;340.9;15.35;11.84;0.4
2023-05-11 03:00:00;9113;13.63;18.69;11.96;76.1;1016;2.631;358.7;36.91;7.64;0;0;0;6.407;0;0;6.407;0.006;0;0.006;6.274;0;6.274;105.2;3.375;338;24.96;3.366;1.393;6.69;-0.242;0.652;1.82;340.8;15.27;12.51;0
2023-05-11 04:00:00;9114;13.63;18.58;12.1;74.95;1016;2.514;0.382;37.76;7.9;0;0;0;6.409;0;0;6.409;0.006;0;0.006;6.277;0;6.277;97.2;3.292;338.5;26.18;3.292;1.356;7.39;-0.272;0.625;1.3;340.8;15.24;12.41;0
2023-05-11 05:00:00;9115;13.63;18.5;12.03;75.48;1015;2.976;7.983;35.6;8.46;0;7.36;0.007359874;11.68;2.89;0.233;11.45;0.012;0.003;0.011;12.53;11.65;12.09;87.8;4.257;349.7;20.51;4.257;1.547;8.63;-0.385;0.673;1.59;340.8;15.15;12.31;0
2023-05-11 06:00:00;9116;13.63;18.57;12.08;75.88;1015;2.841;9.01;35.18;7.93;0;50.9;0.0509024;47.94;1.076;0.211;47.73;0.048;0.001;0.048;46.71;3.207;46.07;77.92;3.89;348.4;22.09;3.89;1.437;7.48;-0.285;0.701;2.01;340.7;15.04;12.57;0
2023-05-11 07:00:00;9117;13.64;18.72;12.7;73.65;1015;2.616;2.689;35.6;6.82;0;234.2;0.2342381;200.5;197.2;82.5;118;0.201;0.197;0.118;196.5;209.1;109.1;67.52;3.312;343.6;25.96;3.312;1.343;6.93;-0.268;0.603;1.77;340.4;14.58;13.33;0
2023-05-11 08:00:00;9118;13.63;18.92;13.51;71.38;1015;2.958;7.388;34.95;8.46;0;442.2;0.4421904;384.6;418.7;226.3;158.3;0.385;0.419;0.158;380.5;441.7;141.7;57;3.934;347.3;22.49;3.934;1.579;8.89;-0.315;0.666;1.55;340.5;14.75;14.87;0
2023-05-11 09:00:00;9119;13.63;19.26;14.09;69.66;1015;3.628;359.8;35.31;9.45;0;374.1;0.3741202;307.3;72.83;49.74;257.6;0.307;0.073;0.258;305.1;84.2;247.6;46.79;4.309;339.4;25.24;4.309;1.773;10.39;-0.308;0.805;1.91;341;15.57;14.97;0
2023-05-11 10:00:00;9120;13.63;19.91;15.89;61.53;1014;3.617;358.3;36.53;10.01;0;747.7;0.7476888;660.2;552.9;433.1;227.1;0.66;0.553;0.227;656.5;573.6;207.1;37.55;4.488;334.9;27.45;4.488;1.855;9.33;-0.289;0.803;1.94;341.5;16.32;16.22;0
2023-05-11 11:00:00;9121;13.63;20.68;15.86;58.74;1014;3.512;348.6;39.16;10.06;0;239;0.2390163;192.7;12.71;11.09;181.6;0.193;0.013;0.182;190.5;14.73;177.6;30.51;4.493;326.6;25.9;4.493;2.047;10.46;-0.238;0.782;2.12;342.1;17.44;16.55;0
2023-05-11 12:00:00;9122;13.61;21.4;16.69;54.75;1013;3.947;3.664;34.38;11.79;0;585.8;0.5857742;505.8;237.8;210.9;294.9;0.506;0.238;0.295;500.1;248.2;280;27.56;5.399;344.8;24.95;5.399;1.98;10.68;-0.388;0.759;2.06;342.2;17.55;17.35;0
2023-05-11 13:00:00;9123;13.58;22.47;17.02;52.25;1013;3.664;347.5;39.59;10.21;0;363.6;0.3636496;299.3;46.11;39.75;259.6;0.299;0.046;0.26;296.3;51.75;251.7;29.94;4.583;323.1;27.43;4.583;1.875;10.47;-0.212;0.749;1.9;342.6;18.18;17.3;0
2023-05-11 14:00:00;9124;13.55;23;17.67;50.72;1012;3.546;344.6;41;11.61;0;369.4;0.3693559;298.3;46.17;36.55;261.8;0.298;0.046;0.262;296.5;51.45;255.8;36.62;4.922;315.5;26.62;4.922;2.074;10.89;-0.26;0.758;3.62;342.9;18.74;17.64;0
2023-05-11 15:00:00;9125;13.55;23.65;16.59;62.81;1012;4.042;359.2;36.63;11.11;0;543.6;0.5436416;472.4;290.7;207.2;265.3;0.472;0.291;0.265;470.7;308.6;250.9;45.68;5.214;330.8;28;5.214;2.351;12.04;-0.338;0.884;2.06;342.3;17.7;16.47;0.2
2023-05-11 16:00:00;9126;13.54;24.03;14.36;74.85;1012;3.404;4.207;30.47;9.73;0;260.2;0.2602143;220.2;80.7;48.84;171.4;0.22;0.081;0.171;218.2;88.2;164.9;55.81;4.683;349.8;22.89;4.683;2.132;10.97;-0.33;0.78;2.29;341.6;16.51;15.74;0.1
2023-05-11 17:00:00;9127;13.54;23.19;13.91;73;1013;3.799;29.5;26.63;8.91;0.2;119.4;0.1193506;118.2;100.7;37.88;80.3;0.118;0.101;0.08;115.9;106.9;75.61;66.31;4.948;20.04;22.4;4.948;1.791;9.65;-0.121;0.518;1.63;341.6;16.47;13.95;0.2
2023-05-11 18:00:00;9128;13.56;22.54;12.58;74.77;1013;2.149;43.31;57.82;10.56;1.2;28.4;0.02839974;34.33;1.182;0.266;34.07;0.034;0.001;0.034;33.58;2.909;32.96;76.73;2.916;37.01;40.81;2.901;2.156;9.98;-0.051;0.453;1.79;341;15.56;12.7;1.3
2023-05-11 19:00:00;9129;13.61;21.44;12.09;86.2;1013;0.632;28.99;62.61;3;0;22.3;0.02229947;25.37;2.146;0.179;25.19;0.025;0.002;0.025;25.75;12.06;25.3;86.6;0.897;11.37;53.26;0.887;0.543;2.93;-0.025;0.184;0.64;340.8;15.27;13.47;0
2023-05-11 20:00:00;9130;13.62;20.51;12.59;82.4;1014;2.192;10.73;31.99;6.04;0;0.01;1.023436e-05;6.485;0;0;6.485;0.006;0;0.006;6.354;0;6.354;96.1;3.235;352.5;19.75;3.235;1.305;6.66;-0.226;0.449;1.42;341.2;15.87;13.55;0.2
2023-05-11 21:00:00;9131;13.64;20.04;12.11;84.1;1014;2.301;3.505;38.46;5.99;1;0;0;6.402;0;0;6.402;0.006;0;0.006;6.27;0;6.27;104.3;3.11;345.7;22.57;3.11;1.139;6.16;-0.238;0.577;1.79;340.9;15.34;13.05;1
2023-05-11 22:00:00;9132;13.64;19.6;12.27;80.1;1014;2.849;4.959;35.02;7.17;0;0.002;1.764152e-06;6.374;0;0;6.374;0.006;0;0.006;6.244;0;6.244;110.8;3.768;349.9;23.22;3.768;1.565;7.51;-0.316;0.602;1.49;341;15.52;13.12;0
2023-05-11 23:00:00;9133;13.63;19.29;12.23;79.77;1014;2.738;9.27;32.31;7.51;0;0.001;6.536319e-07;6.372;0;0;6.372;0.006;0;0.006;6.241;0;6.241;115.1;3.74;351.5;19.53;3.74;1.456;8.06;-0.236;0.529;1.52;341;15.49;12.96;0
2023-05-12 00:00:00;9134;13.63;19.02;12.24;80.4;1013;2.604;3.121;35.2;6.48;0;0;0;6.367;0;0;6.367;0.006;0;0.006;6.236;0;6.236;116.7;3.455;346.4;22.29;3.455;1.447;7.33;-0.279;0.63;1.43;340.9;15.44;13.16;0
2023-05-12 01:00:00;9135;13.63;18.79;12.08;82.9;1013;3.2;8.09;30.67;7.64;0;0;0;6.342;0;0;6.342;0.006;0;0.006;6.211;0;6.211;115.3;4.443;352.6;15.05;4.443;1.503;9.05;-0.336;0.634;1.58;340.9;15.29;12.91;0
2023-05-12 02:00:00;9136;13.63;18.64;11.81;83.5;1013;2.753;1.514;35.03;8.24;0;0;0;6.384;0;0;6.384;0.006;0;0.006;6.251;0;6.251;111.3;3.662;344.3;23.41;3.662;1.374;7.06;-0.258;0.654;1.7;340.8;15.12;12.58;0
2023-05-12 03:00:00;9137;13.63;18.44;11.71;82.7;1013;2.47;1.954;39.4;7.01;0;0;0;6.41;0;0;6.41;0.006;0;0.006;6.276;0;6.276;105;3.24;344.4;25.57;3.24;1.367;7.28;-0.25;0.598;1.66;340.7;15.1;12.41;0
2023-05-12 04:00:00;9138;13.64;18.22;11.52;83.5;1012;2.348;2.356;37.85;8.64;0;0;0;6.388;0;0;6.388;0.006;0;0.006;6.253;0;6.253;97;2.858;343.2;26.26;2.858;1.182;6;-0.205;0.576;1.57;340.7;15;12.17;0
2023-05-12 05:00:00;9139;13.64;17.97;11.45;83.2;1012;2.481;5.998;36.35;6.21;0;11.2;0.01119574;13.63;2.601;0.212;13.41;0.014;0.003;0.013;14.76;12.15;14.31;87.6;2.881;346.3;23.42;2.881;1.252;7.19;-0.238;0.6;1.59;340.6;14.93;12.19;0
2023-05-12 06:00:00;9140;13.64;17.85;11.67;82.2;1013;1.865;9.77;46.05;5.41;0;50;0.04999637;40.49;1.264;0.249;40.24;0.04;0.001;0.04;39.42;3.223;38.75;77.74;2.539;1.016;28.48;2.539;1.125;5.97;-0.171;0.499;2.01;340.6;14.8;12.69;0
2023-05-12 07:00:00;9141;13.65;18.07;12.23;79.91;1013;2.118;8.26;35;5.43;0;130.6;0.1306412;102.8;0.053;0.017;102.8;0.103;0;0.103;100.5;1.687;99.9;67.35;2.845;350.5;21.52;2.845;1.121;6.24;-0.21;0.47;1.35;340.6;14.91;13.3;0
2023-05-12 08:00:00;9142;13.63;18.55;12.89;78.32;1013;1.995;3.622;44.42;4.99;0;252.1;0.2521267;197.4;4.469;2.573;194.9;0.197;0.004;0.195;195.1;9.25;189.8;56.82;2.568;342.6;26.55;2.568;1.111;5.31;-0.173;0.512;1.87;340.6;14.85;14.19;0
2023-05-12 09:00:00;9143;13.63;19.19;13.4;75.82;1013;2.85;358.1;38.1;7.62;0;272.4;0.2724138;220.5;0;0;220.5;0.221;0;0.221;218.7;1.053;218;46.6;3.218;338;28.03;3.218;1.424;7.16;-0.194;0.611;1.57;340.8;15.22;14.78;0
2023-05-12 10:00:00;9144;13.63;19.93;14.22;71.72;1012;3.096;353.1;35.8;7.86;0;305.8;0.3058;246.9;0;0;246.9;0.247;0;0.247;244.7;0.663;244.2;37.34;3.702;330.4;28.12;3.702;1.662;8.43;-0.186;0.726;2.66;341.1;15.73;15.03;0
2023-05-12 11:00:00;9145;13.63;20.36;14.33;71.1;1012;2.87;0.116;36.56;6.76;0;186.7;0.1867077;156.3;0;0;156.3;0.156;0;0.156;154.3;0.804;153.6;30.27;3.769;339.9;28.99;3.769;1.557;8.16;-0.26;0.68;2.22;341.5;16.35;15.65;0
2023-05-12 12:00:00;9146;13.62;20.48;14.76;71.98;1012;2.033;6.762;40.92;5.44;0;222.8;0.2228473;191.1;0;0;191.1;0.191;0;0.191;188.3;0.761;187.7;27.31;2.93;343.8;26.23;2.93;1.177;6.78;-0.256;0.501;1.47;341.7;16.67;16.72;0.1
2023-05-12 13:00:00;9147;13.61;20.96;15.56;66.94;1012;2.658;354.2;36.83;8.22;0;315.8;0.3157888;262.8;0.033;0.028;262.8;0.263;0;0.263;259.7;1.254;258.6;29.7;3.167;330.5;26.5;3.167;1.314;6.43;-0.245;0.602;1.38;341.8;16.96;16.95;0
2023-05-12 14:00:00;9148;13.61;21.68;16.56;64.16;1012;2.577;356.1;40.2;6.95;0;392;0.3920344;319.4;7.321;6.072;313.4;0.319;0.007;0.313;317.1;11.33;307.7;36.41;3.319;331.3;26.79;3.319;1.356;7.09;-0.278;0.582;1.78;342.2;17.61;17.97;0
2023-05-12 15:00:00;9149;13.59;22.46;17.17;62.82;1011;1.839;4.915;39.17;5.53;0;392.3;0.3922988;326.2;69.14;46.85;279.4;0.326;0.069;0.279;324.9;79.73;270.8;45.5;2.508;344.2;25.5;2.508;1.099;6.39;-0.177;0.468;1.62;342.4;17.92;19.2;0
2023-05-12 16:00:00;9150;13.55;23.21;15.5;71.3;1011;3.255;6.924;33.02;8.92;0.2;120.3;0.1202816;106.9;0.075;0.038;106.9;0.107;0;0.107;106;0.91;105.5;55.64;4.284;346.1;21.43;4.284;1.842;10.56;-0.241;0.7;2.03;342.4;17.88;15.53;0.3
2023-05-12 17:00:00;9151;13.57;22.41;13.31;84.1;1012;2.172;349.4;40.04;7.45;1;36.23;0.03623114;35.17;0.568;0.225;34.94;0.035;0.001;0.035;34.45;1.448;33.87;66.14;2.659;327.8;28.26;2.659;1.048;6.3;-0.147;0.559;1.68;341.4;16.21;14.2;1.4
2023-05-12 18:00:00;9152;13.61;21.15;12.52;92.5;1012;1.79;336.1;40.64;6.35;0;29.86;0.0298562;25.73;1.337;0.294;25.44;0.026;0.001;0.025;25.08;2.499;24.53;76.56;2.594;307.2;21.16;2.594;1.131;5.7;-0.073;0.367;1.21;341;15.47;14.24;0
2023-05-12 19:00:00;9153;13.63;20.18;12.57;90.6;1012;1.653;325.6;60.21;5.51;0;8.34;0.008341305;11.61;3.216;0.274;11.33;0.012;0.003;0.011;12.29;14.78;11.77;86.4;2.647;297.3;26.16;2.647;1.161;5.62;-0.137;0.37;1.15;341.1;15.76;14.54;0
2023-05-12 20:00:00;9154;13.63;19.46;12.42;93.1;1013;0.73;254.2;71.73;2.84;0;0;0;6.461;0;0;6.461;0.006;0;0.006;6.329;0;6.329;95.9;0.993;270.3;50.33;0.99;0.503;2.64;-0.072;0.253;0.83;341.2;15.83;14.25;0
2023-05-12 21:00:00;9155;13.63;19.01;12.41;93.6;1014;0.428;47.98;67.09;1.53;0;0;0;6.308;0;0;6.308;0.006;0;0.006;6.18;0;6.18;104.1;0.735;49.75;54.56;0.729;0.384;2.04;-0.017;0.143;0.36;341.2;15.81;14.57;0
2023-05-12 22:00:00;9156;13.63;18.83;12.47;93.9;1014;0.642;26;64.29;2.33;0;0;0;6.376;0;0;6.376;0.006;0;0.006;6.246;0;6.246;110.5;0.93;10.68;58.75;0.927;0.404;2.77;-0.013;0.138;0.64;341.2;15.83;14.44;0
2023-05-12 23:00:00;9157;13.63;18.68;12.2;95.5;1014;1.006;332.2;46.84;2.99;0;0;0;6.358;0;0;6.358;0.006;0;0.006;6.228;0;6.228;114.8;1.624;304.1;21.62;1.624;0.566;3.19;-0.092;0.23;0.75;341;15.47;14.12;0
2023-05-13 00:00:00;9158;13.63;18.39;12.1;97;1015;0.648;291.1;60.84;2.72;0;0;0;6.323;0;0;6.323;0.006;0;0.006;6.193;0;6.193;116.4;0.889;263.1;47.63;0.879;0.697;2.74;-0.032;0.15;0.69;341;15.45;14.14;0
2023-05-13 01:00:00;9159;13.64;18.18;12.06;93.9;1015;0.875;194.8;67.95;3.04;0;0;0;6.363;0;0;6.363;0.006;0;0.006;6.231;0;6.231;115.1;1.421;182.1;41.31;1.413;0.757;3.87;-0.038;0.223;0.64;340.9;15.41;13.63;0
2023-05-13 02:00:00;9160;13.65;18;11.89;89.8;1015;0.468;141.8;52.16;1.64;0;0;0;6.304;0;0;6.304;0.006;0;0.006;6.173;0;6.173;111.1;0.893;148.1;35.34;0.893;0.392;2.17;0.011;0.184;0.56;340.8;15.22;13.38;0
2023-05-13 03:00:00;9161;13.66;17.82;11.74;88.6;1015;0.966;136.7;38.04;3.29;0;0;0;6.336;0;0;6.336;0.006;0;0.006;6.204;0;6.204;104.8;1.6;141.9;27.45;1.6;0.72;4.14;0.043;0.252;0.84;340.7;15.04;12.61;0
2023-05-13 04:00:00;9162;13.66;17.55;11.41;88.7;1015;0.807;114.9;28.48;2.43;0.2;0;0;6.376;0;0;6.376;0.006;0;0.006;6.241;0;6.241;96.8;1.277;119.6;23.56;1.277;0.61;3.4;0.033;0.237;0.79;340.5;14.76;12.21;0.2
2023-05-13 05:00:00;9163;13.67;17.33;11.12;89.6;1015;0.854;116.5;28.07;2.15;0;6.022;0.006022047;11.67;3.146;0.258;11.41;0.012;0.003;0.011;12.36;14.92;11.87;87.4;1.41;118.2;22.03;1.41;0.491;3.08;0.023;0.212;0.94;340.4;14.56;12.18;0.1
2023-05-13 06:00:00;9164;13.67;17.18;11.39;88.5;1016;0.641;117.6;44.08;2.19;0;33.99;0.03398599;33.56;1.427;0.288;33.28;0.034;0.001;0.033;32.67;3.048;32.04;77.57;0.991;124.2;36.32;0.991;0.432;2.81;0.034;0.183;0.72;340.5;14.61;12.9;0
2023-05-13 07:00:00;9165;13.67;17.2;11.93;86.5;1016;0.617;124.3;57.15;2.31;0;70.92;0.07092496;63.2;0.325;0.119;63.08;0.063;0;0.063;61.8;1.695;61.15;67.17;1.059;132.4;42.7;1.059;0.555;3.05;0.01;0.225;0.99;340.5;14.72;13.33;0
2023-05-13 08:00:00;9166;13.67;17.53;12.88;84.4;1016;0.775;323.1;86;3.01;0;247.5;0.2475327;203.8;7.993;4.849;199;0.204;0.008;0.199;201.6;15.04;192.6;56.65;0.938;304.8;85.7;0.93;0.669;3.57;-0.073;0.257;0.61;340.3;14.4;15.56;0
2023-05-13 09:00:00;9167;13.64;18.4;13.84;83.3;1016;1.822;340.2;44.81;6.09;0;423.6;0.4236246;349.9;42.05;29.77;320.2;0.35;0.042;0.32;347.5;49.79;312.3;46.42;2.662;308.4;26.27;2.662;1.328;6.8;-0.109;0.425;1.46;340.5;14.64;16.43;0
2023-05-13 10:00:00;9168;13.63;19.52;15.61;73.93;1016;2.946;353.2;36.35;9.48;0;716.5;0.7164538;614.5;284.9;228.1;386.4;0.615;0.285;0.386;610.5;307.4;364.5;37.14;4.151;328.7;28.15;4.151;1.619;7.99;-0.299;0.671;3.36;341.3;16.02;17.98;0
2023-05-13 11:00:00;9169;13.62;20.94;17.16;60.13;1016;3.516;355.4;38.91;10.15;0;947;0.9467629;835;479.3;417;417.9;0.835;0.479;0.418;828;500.3;392.4;30.04;4.759;331.3;27.37;4.758;1.884;9.2;-0.3;0.823;2.2;341.9;17.07;18.65;0
2023-05-13 12:00:00;9170;13.58;22.84;17.7;60.05;1016;3.706;0.03;39.48;9.97;0;930;0.9304207;827;473.2;421.6;405.7;0.827;0.473;0.406;819;489.1;383;27.06;4.518;338.1;27.84;4.518;1.945;10.33;-0.273;0.86;3.41;342;17.25;17.97;0
2023-05-13 13:00:00;9171;13.55;23.91;16.73;65.6;1015;3.373;2.496;38.56;10.9;0;456.4;0.4564172;376.9;52.68;44.83;332.1;0.377;0.053;0.332;373.1;59.13;322.8;29.47;4.465;343.9;25.5;4.465;1.938;10.02;-0.257;0.78;2.3;342.2;17.63;18.94;0
2023-05-13 14:00:00;9172;13.54;23.89;16.93;63.77;1015;2.748;1.119;35.35;8.91;0;210.4;0.210363;179.1;13.7;11.56;167.6;0.179;0.014;0.168;177.7;15.98;164.2;36.21;3.74;337.2;27.42;3.74;1.71;8.95;-0.263;0.683;2.88;342.7;18.34;17.85;0
2023-05-13 15:00:00;9173;13.54;23.37;15.69;73.17;1016;1.091;102.9;60.45;4.2;0;61.32;0.06131563;60.55;0.043;0.031;60.52;0.061;0;0.061;60.1;0.955;59.43;45.32;1.581;95;59.45;1.576;1.006;4.76;-0.021;0.357;1.06;342.4;17.94;16.82;0.1
2023-05-13 16:00:00;9174;13.58;22.5;14.81;82;1015;1.471;170.2;60.39;5.2;0;171.9;0.1719081;139.7;0;0;139.7;0.14;0;0.14;138.2;1.262;137.5;55.48;2.227;177.4;40.03;2.227;1.246;5.74;-0.073;0.427;1.66;341.8;16.9;17.01;0.1
2023-05-13 17:00:00;9175;13.61;21.79;14.87;79.72;1015;1.189;335.8;85.3;6.95;0;72.73;0.0727308;62.56;0.295;0.111;62.45;0.063;0;0.062;61.46;1.244;60.96;65.98;1.677;310.7;92;1.672;1.63;7.93;-0.058;0.42;1.47;341.9;16.98;15.6;0
2023-05-13 18:00:00;9176;13.62;21.39;12.99;88;1015;3.27;354.4;35.68;8.34;0.2;19.89;0.01989075;25.03;1.441;0.322;24.71;0.025;0.001;0.025;24.38;2.534;23.8;76.39;3.914;333.6;25;3.914;1.609;8.99;-0.23;0.75;2.13;341.3;16.01;14.39;0.1
2023-05-13 19:00:00;9177;13.62;20.49;12.21;93.7;1016;2.15;343.6;35.47;5.97;0;3.402;0.003402241;9.49;3.456;0.286;9.2;0.009;0.003;0.009;10.33;14.62;9.81;86.2;3.364;317.8;27.22;3.364;1.548;6.52;-0.14;0.374;0.93;340.9;15.29;13.84;0.3
2023-05-13 20:00:00;9178;13.63;19.59;11.9;94.5;1016;0.991;319.9;75.23;3.18;0.2;0;0;6.5;0;0;6.5;0.006;0;0.006;6.365;0;6.365;95.7;1.324;307.9;62.15;1.317;0.633;3.59;-0.077;0.214;0.67;340.8;15.13;13.45;0.1
2023-05-13 21:00:00;9179;13.63;18.89;11.52;94.9;1016;1.039;10.44;52.77;3.72;0;0;0;6.317;0;0;6.317;0.006;0;0.006;6.184;0;6.184;103.9;1.443;350.2;51.72;1.443;0.8;3.56;-0.095;0.261;0.62;340.7;15.11;13.06;0
2023-05-13 22:00:00;9180;13.64;18.36;11.41;95.3;1017;1.319;348.5;50.1;3.69;0;0;0;6.418;0;0;6.418;0.006;0;0.006;6.282;0;6.282;110.3;1.643;322.2;35.13;1.643;0.786;4.01;-0.055;0.347;1.26;340.6;14.89;12.9;0
2023-05-13 23:00:00;9181;13.65;18.13;11.26;94.1;1016;1.287;344.5;48.17;3.6;0;0;0;6.354;0;0;6.354;0.006;0;0.006;6.219;0;6.219;114.6;1.844;315.7;27.05;1.844;0.83;4.06;-0.066;0.295;0.95;340.5;14.69;12.75;0
2023-05-14 00:00:00;9182;13.66;17.9;11.16;94.2;1016;0.793;334.2;63.48;3.04;0;0;0;6.356;0;0;6.356;0.006;0;0.006;6.221;0;6.221;116.2;1.218;313.6;47.87;1.212;0.744;2.9;-0.049;0.199;0.64;340.6;14.79;12.21;0
2023-05-14 01:00:00;9183;13.67;17.53;11;96;1016;0.646;328.4;68.39;1.7;0;0;0;6.355;0;0;6.355;0.006;0;0.006;6.219;0;6.219;114.9;0.883;312.8;48.42;0.88;0.414;2.05;-0.064;0.171;0.43;340.5;14.64;12.31;0
2023-05-14 02:00:00;9184;13.67;17.28;10.96;95.9;1015;0.577;305.4;85.1;2.09;0;0;0;6.199;0;0;6.199;0.006;0;0.006;6.066;0;6.066;110.9;0.847;300;58.9;0.847;0.531;2.45;-0.061;0.168;0.48;340.4;14.58;12.43;0
2023-05-14 03:00:00;9185;13.67;17.08;10.95;96.2;1015;0.597;351.3;47.32;1.89;0;0;0;6.325;0;0;6.325;0.006;0;0.006;6.189;0;6.189;104.6;0.643;334.2;33;0.64;0.302;1.58;-0.03;0.145;0.56;340.5;14.62;12.45;0
2023-05-14 04:00:00;9186;13.67;16.99;10.96;96.2;1015;0.422;29.65;57.54;1.28;0;0.001;9.426634e-07;6.421;0;0;6.421;0.006;0;0.006;6.283;0;6.283;96.6;0.441;355.6;51.22;0.44;0.22;1.12;-0.028;0.102;0.28;340.5;14.68;12.46;0
