DateHeure,Valeur_HUMIDITY,Valeur_GLOBAL_RADIANCE,Valeur_TEMPERATURE,Prod. Photovoltaique (kWh),Rayonnement (W/m2)
2021-01-15 12:00:00,94.6,109.5,3.2,2.0,97.65684
2021-01-15 13:00:00,94.2,144.9,2.6,2.1640625,124.57834
2021-01-15 14:00:00,95.6,158.1,2.2,3.3359375,142.52667
2021-01-15 15:00:00,96.3,91.6,1.8,2.5,85.869
2021-01-15 16:00:00,95.3,41.6,1.5,1.1640625,43.444332
2021-01-15 17:00:00,89.5,2.2,1.9,0.0,6.211517
2021-01-15 18:00:00,89.4,0.0,1.8,0.0,5.1655273
2021-01-15 19:00:00,90.3,0.0,1.6,0.0,5.4111333
2021-01-15 20:00:00,92.0,0.0,1.5,0.0,5.3621836
2021-01-15 21:00:00,92.1,0.0,1.4,0.0,5.327067
2021-01-15 22:00:00,93.7,0.0,1.1,0.0,5.3250003
2021-01-15 23:00:00,93.4,0.0,1.1,0.0,5.332433
2021-01-16 00:00:00,94.6,0.0,0.9,0.0,5.110278
2021-01-16 01:00:00,94.1,0.0,0.8,0.0,5.3207335
2021-01-16 02:00:00,93.7,0.0,0.7,0.0,5.3555336
2021-01-16 03:00:00,93.0,0.0,0.6,0.0,5.4572167
2021-01-16 04:00:00,90.8,0.0,0.7,0.0,5.32415
2021-01-16 05:00:00,89.5,0.1,0.5,0.0,5.27965
2021-01-16 06:00:00,88.2,0.0,0.3,0.0,5.3051333
2021-01-16 07:00:00,87.1,0.0,0.2,0.0,5.3643336
2021-01-16 08:00:00,86.8,7.9,0.2,0.0,10.12385
2021-01-16 09:00:00,85.5,43.2,0.1,1.0,38.660164
2021-01-16 10:00:00,83.9,100.8,0.3,0.8359375,88.2275
2021-01-16 11:00:00,82.4,130.6,0.7,2.328125,115.342
2021-01-16 12:00:00,80.6,160.5,1.0,2.3359375,136.71333
2021-01-16 13:00:00,79.8,159.6,1.1,3.0,140.31334
2021-01-16 14:00:00,77.8,200.6,1.3,3.0,183.50334
2021-01-16 15:00:00,78.2,117.8,1.1,3.3359375,110.16207
2021-01-16 16:00:00,79.0,64.1,0.8,1.6640625,66.3925
2021-01-16 17:00:00,81.2,4.1,0.4,0.5,9.095667
2021-01-16 18:00:00,83.0,0.0,0.3,0.0,5.3927836
2021-01-16 19:00:00,85.5,0.0,0.0,0.0,5.3203835
2021-01-16 20:00:00,87.6,0.0,-0.2,0.0,5.32445
2021-01-16 21:00:00,84.7,0.0,0.3,0.0,5.2748337
2021-01-16 22:00:00,82.2,0.0,0.5,0.0,5.280467
2021-01-16 23:00:00,80.9,0.0,0.8,0.0,5.2148666
2021-01-17 00:00:00,90.3,0.0,0.3,0.0,5.094375
2021-01-17 01:00:00,96.8,0.0,-0.3,0.0,5.3029337
2021-01-17 02:00:00,98.5,0.0,-0.3,0.0,5.4142003
2021-01-17 03:00:00,99.0,0.0,-0.2,0.0,4.9768114
2021-01-17 04:00:00,99.4,0.0,-0.3,0.0,5.258517
2021-01-17 05:00:00,99.7,0.0,-0.2,0.0,5.2125835
2021-01-17 06:00:00,99.8,0.0,-0.2,0.0,5.2872167
2021-01-17 07:00:00,99.8,0.0,0.0,0.0,5.303667
2021-01-17 08:00:00,99.7,2.2,0.1,0.0,8.5029
2021-01-17 09:00:00,99.0,15.0,0.5,0.0,32.8615
2021-01-17 10:00:00,96.3,48.4,1.2,0.0,86.174835
2021-01-17 11:00:00,93.4,101.5,1.9,0.0,95.46
2021-01-17 12:00:00,90.6,157.9,2.6,0.0,135.599
2021-01-17 13:00:00,91.4,168.4,2.4,0.1640625,150.695
2021-01-17 14:00:00,94.7,74.6,2.4,0.8359375,75.86017
2021-01-17 15:00:00,96.4,31.4,2.4,0.0,33.815
2021-01-17 16:00:00,92.4,15.1,3.1,0.0,18.45415
2021-01-17 17:00:00,92.9,0.6,3.1,0.0,5.364617
2021-01-17 18:00:00,91.6,0.0,3.2,0.0,5.331717
2021-01-17 19:00:00,89.4,0.1,3.3,0.0,5.479167
2021-01-17 20:00:00,87.2,0.0,3.5,0.0,5.3372
2021-01-17 21:00:00,85.0,0.0,3.5,0.0,5.329167
2021-01-17 22:00:00,84.0,0.0,3.4,0.0,5.332617
2021-01-17 23:00:00,85.7,0.0,2.9,0.0,5.2946167
2021-01-18 00:00:00,85.7,0.0,2.7,0.0,5.05317
2021-01-18 01:00:00,86.4,0.0,2.4,0.0,5.31635
2021-01-18 02:00:00,86.1,0.0,2.2,0.0,5.3546004
2021-01-18 03:00:00,89.8,0.0,1.2,0.0,5.35435
2021-01-18 04:00:00,91.6,0.0,0.5,0.0,5.3427167
2021-01-18 05:00:00,91.9,0.0,0.2,0.0,5.3230834
2021-01-18 06:00:00,94.2,0.0,-0.2,0.0,5.2843003
2021-01-18 07:00:00,95.0,0.0,-0.6,0.0,5.4027166
2021-01-18 08:00:00,95.9,16.0,-0.7,0.0,15.8982
2021-01-18 09:00:00,92.7,115.3,0.5,0.3359375,105.596664
2021-01-18 10:00:00,78.9,275.7,3.5,2.5,278.37067
2021-01-18 11:00:00,70.1,376.0,4.9,7.328125,385.87335
2021-01-18 12:00:00,66.7,409.2,5.6,9.3359375,408.65833
2021-01-18 13:00:00,64.9,387.8,6.2,10.0,393.92
2021-01-18 14:00:00,66.9,283.2,5.8,7.6640625,285.40335
2021-01-18 15:00:00,64.4,310.8,6.6,3.3359375,328.08835
2021-01-18 16:00:00,70.7,54.5,5.0,2.3359375,67.541
2021-01-18 17:00:00,77.9,3.9,3.5,0.1640625,10.944384
2021-01-18 18:00:00,83.2,0.0,2.6,0.0,6.4231696
2021-01-18 19:00:00,88.3,0.0,1.5,0.0,6.3356166
2021-01-18 20:00:00,89.3,0.0,1.1,0.0,6.2882166
2021-01-18 21:00:00,91.2,0.0,0.5,0.0,6.018704
2021-01-18 22:00:00,94.3,0.0,-0.4,0.0,6.18555
2021-01-18 23:00:00,93.2,0.0,-0.4,0.0,6.2195168
2021-01-19 00:00:00,95.3,0.0,-1.3,0.0,5.8538494
2021-01-19 01:00:00,97.8,0.0,-2.2,0.0,6.18345
2021-01-19 02:00:00,98.8,0.0,-2.6,0.0,6.20045
2021-01-19 03:00:00,98.1,0.0,-2.5,0.0,5.9704466
2021-01-19 04:00:00,97.5,0.0,-2.9,0.0,6.0621667
2021-01-19 05:00:00,96.1,0.0,-2.7,0.0,6.1044
2021-01-19 06:00:00,90.1,0.0,-2.0,0.0,6.0724335
2021-01-19 07:00:00,92.6,0.0,-2.3,0.0,6.2520666
2021-01-19 08:00:00,90.0,20.4,-2.0,0.0,14.483466
2021-01-19 09:00:00,87.9,210.3,-1.1,0.8359375,127.7145
2021-01-19 10:00:00,79.8,311.2,0.8,2.828125,271.69885
2021-01-19 11:00:00,71.3,377.8,2.8,7.3359375,383.865
2021-01-19 12:00:00,64.3,424.2,4.7,9.6640625,420.585
2021-01-19 13:00:00,61.6,417.7,6.5,11.171875,423.385
2021-01-19 14:00:00,57.8,353.3,7.4,9.1640625,367.54
2021-01-19 15:00:00,55.6,241.9,7.7,3.3359375,264.42166
2021-01-19 16:00:00,59.4,40.5,6.0,1.6640625,51.00733
2021-01-19 17:00:00,67.4,2.8,4.7,0.0,9.740983
2021-01-19 18:00:00,70.2,0.0,4.0,0.0,6.3869834
2021-01-19 19:00:00,75.1,0.0,3.2,0.0,6.3529167
2021-01-19 20:00:00,81.1,0.0,2.2,0.0,6.2427835
2021-01-19 21:00:00,84.6,0.0,1.6,0.0,6.2384334
2021-01-19 22:00:00,86.2,0.0,1.2,0.0,6.148767
2021-01-19 23:00:00,88.2,0.0,0.7,0.0,6.18465
2021-01-20 00:00:00,88.5,0.0,0.5,0.0,6.192967
2021-01-20 01:00:00,86.0,0.0,0.9,0.0,6.1540833
2021-01-20 02:00:00,59.1,0.0,4.7,0.0,6.1708837
2021-01-20 03:00:00,58.6,0.0,5.4,0.0,6.1825666
2021-01-20 04:00:00,61.9,0.0,5.2,0.0,6.0808167
2021-01-20 05:00:00,65.2,0.0,4.8,0.0,6.16295
2021-01-20 06:00:00,71.8,0.0,3.5,0.0,6.184117
2021-01-20 07:00:00,73.4,0.1,3.2,0.0,6.3546166
2021-01-20 08:00:00,64.6,34.9,6.0,0.0,27.9991
2021-01-20 09:00:00,54.0,228.7,10.1,1.6640625,187.04036
2021-01-20 10:00:00,49.6,191.0,11.7,3.5,170.66501
2021-01-20 11:00:00,47.0,255.6,12.9,3.8359375,237.11667
2021-01-20 12:00:00,41.9,277.8,13.8,5.0,251.315
2021-01-20 13:00:00,40.3,324.9,14.3,6.3359375,303.82834
2021-01-20 14:00:00,39.2,312.1,14.6,6.0,304.025
2021-01-20 15:00:00,41.3,146.0,14.1,4.0,141.32634
2021-01-20 16:00:00,41.1,35.9,13.6,1.6640625,39.742332
2021-01-20 17:00:00,40.2,1.8,13.5,0.0,8.070416
2021-01-20 18:00:00,40.5,0.0,13.4,0.0,6.447767
2021-01-20 19:00:00,40.5,0.0,13.4,0.0,6.3986
2021-01-20 20:00:00,39.4,0.0,13.4,0.0,6.4341335
2021-01-20 21:00:00,37.0,0.0,13.6,0.0,6.421167
2021-01-20 22:00:00,35.4,0.0,13.6,0.0,6.4477167
2021-01-20 23:00:00,36.3,0.0,13.6,0.0,6.4245334
2021-01-21 00:00:00,39.9,0.0,13.2,0.0,6.3511834
2021-01-21 01:00:00,48.6,0.0,12.0,0.0,6.4077334
2021-01-21 02:00:00,58.3,0.0,10.9,0.0,6.4158835
2021-01-21 03:00:00,54.4,0.0,11.5,0.0,6.4133835
2021-01-21 04:00:00,51.8,0.0,12.1,0.0,6.3811502
2021-01-21 05:00:00,49.4,0.0,12.7,0.0,6.2783003
2021-01-21 06:00:00,50.7,0.0,12.6,0.0,6.4287167
2021-01-21 07:00:00,50.4,0.0,12.8,0.0,6.4585333
2021-01-21 08:00:00,51.5,9.0,12.7,0.0,13.0366
2021-01-21 09:00:00,53.1,52.3,12.8,0.6640625,51.4895
2021-01-21 10:00:00,51.4,120.6,13.4,1.5,107.5345
2021-01-21 11:00:00,51.6,189.8,13.7,2.3359375,172.16333
2021-01-21 12:00:00,49.0,369.1,14.9,5.8359375,344.23334
2021-01-21 13:00:00,48.3,259.6,15.1,7.0,243.98666
2021-01-21 14:00:00,50.9,179.7,14.6,4.0,164.065
2021-01-21 15:00:00,52.0,120.8,14.3,2.6640625,113.49333
2021-01-21 16:00:00,52.9,44.8,14.0,1.6640625,48.477665
2021-01-21 17:00:00,52.9,2.0,14.0,0.3359375,8.32165
2021-01-21 18:00:00,54.5,0.0,13.8,0.0,6.46355
2021-01-21 19:00:00,54.7,0.0,13.9,0.0,6.3944335
2021-01-21 20:00:00,54.9,0.0,13.8,0.0,6.4704003
2021-01-21 21:00:00,56.1,0.0,13.5,0.0,6.446867
2021-01-21 22:00:00,55.4,0.0,13.5,0.0,6.443067
2021-01-21 23:00:00,54.6,0.0,13.4,0.0,6.4795003
2021-01-22 00:00:00,53.8,0.0,13.5,0.0,6.349517
2021-01-22 01:00:00,57.5,0.0,13.2,0.0,6.4283166
2021-01-22 02:00:00,73.1,0.0,10.9,0.0,6.4178
2021-01-22 03:00:00,72.1,0.0,10.8,0.0,6.6361203
2021-01-22 04:00:00,58.2,0.0,12.5,0.0,6.4179335
2021-01-22 05:00:00,63.3,0.0,11.4,0.0,6.350967
2021-01-22 06:00:00,76.6,0.0,9.1,0.0,6.3956666
2021-01-22 07:00:00,80.5,0.0,8.2,0.0,6.40805
2021-01-22 08:00:00,83.1,5.2,7.6,0.0,10.646417
2021-01-22 09:00:00,82.1,44.9,7.8,0.0,44.562668
2021-01-22 10:00:00,62.8,149.7,11.3,1.3359375,132.23666
2021-01-22 11:00:00,50.1,134.5,14.2,1.828125,127.15667
2021-01-22 12:00:00,50.1,157.2,14.8,1.3359375,145.32834
2021-01-22 13:00:00,53.9,150.9,14.8,2.5,145.39767
2021-01-22 14:00:00,62.4,52.8,13.8,1.5,61.7105
2021-01-22 15:00:00,80.9,23.2,11.1,0.5,28.088667
2021-01-22 16:00:00,80.9,15.6,10.4,0.0,21.038332
2021-01-22 17:00:00,85.2,1.1,8.5,0.0,6.907467
2021-01-22 18:00:00,87.4,0.0,7.2,0.0,6.4136333
2021-01-22 19:00:00,86.3,0.0,6.2,0.0,6.3920503
2021-01-22 20:00:00,88.0,0.0,3.6,0.0,6.3113337
2021-01-22 21:00:00,93.8,0.0,2.3,0.0,6.0122967
2021-01-22 22:00:00,93.0,0.0,2.4,0.0,6.3043504
2021-01-22 23:00:00,92.9,0.0,2.5,0.0,6.32635
2021-01-23 00:00:00,91.7,0.3,2.6,0.0,6.1070714
2021-01-23 01:00:00,95.3,0.0,2.1,0.0,6.2526336
2021-01-23 02:00:00,96.3,0.0,2.3,0.0,6.1828833
2021-01-23 03:00:00,96.4,0.0,2.3,0.0,6.3399444
2021-01-23 04:00:00,95.4,0.0,2.3,0.0,6.216517
2021-01-23 05:00:00,95.1,0.0,2.4,0.0,6.2187
2021-01-23 06:00:00,93.4,0.0,2.7,0.0,6.2527003
2021-01-23 07:00:00,94.0,0.0,2.5,0.0,5.6651335
2021-01-23 08:00:00,93.2,15.9,2.1,0.0,14.4714
2021-01-23 09:00:00,86.4,156.8,3.7,0.5,121.78184
2021-01-23 10:00:00,78.5,214.7,4.7,2.3359375,185.22534
2021-01-23 11:00:00,76.3,113.0,4.7,2.0,108.01884
2021-01-23 12:00:00,74.2,84.0,5.1,1.1640625,74.95392
2021-01-23 13:00:00,72.0,86.6,5.6,1.1640625,84.8945
2021-01-23 14:00:00,72.6,68.3,5.9,1.171875,69.393
2021-01-23 15:00:00,79.5,54.6,5.8,0.6640625,54.149498
2021-01-23 16:00:00,76.5,36.1,6.3,0.6640625,38.690166
2021-01-23 17:00:00,76.6,0.0,6.0,0.3359375,6.5225
2021-01-23 18:00:00,81.6,0.0,5.3,0.0,6.2801003
2021-01-23 19:00:00,83.5,0.0,5.3,0.0,6.1957836
2021-01-23 20:00:00,79.5,0.0,5.6,0.0,6.2382836
2021-01-23 21:00:00,77.3,0.0,5.8,0.0,6.24755
2021-01-23 22:00:00,76.6,0.0,5.8,0.0,6.2413
2021-01-23 23:00:00,81.1,0.0,5.4,0.0,6.2411337
2021-01-24 00:00:00,80.4,0.0,5.4,0.0,6.2929
2021-01-24 01:00:00,81.2,0.0,5.1,0.0,6.1689334
2021-01-24 02:00:00,87.6,0.0,4.2,0.0,6.274317
2021-01-24 03:00:00,88.1,0.0,4.2,0.0,6.3252416
2021-01-24 04:00:00,82.8,0.0,4.7,0.0,6.22025
2021-01-24 05:00:00,79.0,0.0,4.5,0.0,6.2261
2021-01-24 06:00:00,80.7,0.0,3.8,0.0,6.1401834
2021-01-24 07:00:00,82.1,0.0,3.5,0.0,6.3099337
2021-01-24 08:00:00,81.1,12.8,3.2,0.0,14.639466
2021-01-24 09:00:00,78.6,48.7,2.8,0.0,39.59133
2021-01-24 10:00:00,77.4,92.8,2.5,0.5,78.069496
2021-01-24 11:00:00,72.3,378.9,3.7,2.6640625,368.09335
2021-01-24 12:00:00,66.1,462.6,5.2,8.0,454.89667
2021-01-24 13:00:00,63.6,454.0,5.5,10.8359375,453.34
2021-01-24 14:00:00,60.6,388.1,6.1,10.6640625,396.87
2021-01-24 15:00:00,60.5,191.0,5.7,4.3359375,200.84
2021-01-24 16:00:00,62.3,52.6,5.0,1.6640625,56.865334
2021-01-24 17:00:00,64.0,2.7,4.7,0.3359375,8.5813
2021-01-24 18:00:00,66.2,0.0,4.5,0.0,6.3297834
2021-01-24 19:00:00,60.7,0.0,4.5,0.0,6.2979
2021-01-24 20:00:00,68.2,0.0,3.9,0.0,6.3450503
2021-01-24 21:00:00,77.7,0.0,3.4,0.0,6.283267
2021-01-24 22:00:00,81.9,0.0,3.0,0.0,6.25205
2021-01-24 23:00:00,80.1,0.0,3.4,0.0,6.2015834
2021-01-25 00:00:00,89.6,0.0,2.4,0.0,6.2297835
2021-01-25 01:00:00,93.8,0.0,1.4,0.0,6.2309504
2021-01-25 02:00:00,96.7,0.0,0.7,0.0,6.238867
2021-01-25 03:00:00,97.4,0.0,0.8,0.0,6.2148666
2021-01-25 04:00:00,97.7,0.0,0.9,0.0,6.2162333
2021-01-25 05:00:00,97.4,0.0,1.1,0.0,6.135717
2021-01-25 06:00:00,97.0,0.0,1.2,0.0,5.7532887
2021-01-25 07:00:00,97.9,0.0,1.2,0.0,6.3339667
2021-01-25 08:00:00,96.6,15.4,1.4,0.0,17.538317
2021-01-25 09:00:00,80.4,107.5,3.0,0.5,95.33383
2021-01-25 10:00:00,74.0,229.6,4.2,2.0,206.03867
2021-01-25 11:00:00,58.3,459.6,6.3,7.8359375,461.7317
2021-01-25 12:00:00,56.7,268.8,5.7,7.1640625,249.095
2021-01-25 13:00:00,56.8,230.7,5.7,5.3359375,214.04333
2021-01-25 14:00:00,56.4,157.8,5.5,3.5,143.98
2021-01-25 15:00:00,59.6,99.2,5.1,2.328125,97.882164
2021-01-25 16:00:00,74.1,45.9,3.3,1.3359375,50.005333
2021-01-25 17:00:00,73.0,7.2,3.3,0.6640625,12.530383
2021-01-25 18:00:00,77.5,0.0,2.9,0.3359375,6.2959666
2021-01-25 19:00:00,76.0,0.0,3.0,0.0,6.260717
2021-01-25 20:00:00,85.9,0.0,1.4,0.0,6.238317
2021-01-25 21:00:00,81.9,0.0,2.0,0.0,6.2931333
2021-01-25 22:00:00,80.2,0.0,2.2,0.0,6.1449504
2021-01-25 23:00:00,78.5,0.0,2.3,0.0,6.264267
2021-01-26 00:00:00,81.3,0.0,1.9,0.0,6.3186336
2021-01-26 01:00:00,83.5,0.0,1.8,0.0,6.2026834
2021-01-26 02:00:00,84.5,0.0,1.6,0.0,6.2449
2021-01-26 03:00:00,86.2,0.0,1.4,0.0,6.282767
2021-01-26 04:00:00,82.2,0.0,1.7,0.0,6.1394334
2021-01-26 05:00:00,81.9,0.0,1.5,0.0,6.2440667
2021-01-26 06:00:00,81.4,0.0,1.3,0.0,6.084655
2021-01-26 07:00:00,82.0,0.4,0.3,0.0,7.1750503
2021-01-26 08:00:00,81.7,14.1,0.7,0.0,16.469316
2021-01-26 09:00:00,75.9,92.0,1.5,0.0,86.44017
2021-01-26 10:00:00,75.2,180.9,2.1,1.1640625,170.5085
2021-01-26 11:00:00,67.7,253.3,4.0,2.8359375,249.125
2021-01-26 12:00:00,60.4,463.7,5.6,4.8359375,445.14465
2021-01-26 13:00:00,61.9,196.9,4.6,5.1640625,174.2
2021-01-26 14:00:00,58.2,320.6,5.3,2.6640625,311.11835
2021-01-26 15:00:00,57.8,283.1,5.5,3.0,291.29825
2021-01-26 16:00:00,61.4,53.2,4.6,1.5,58.817165
2021-01-26 17:00:00,62.5,8.2,4.0,0.8359375,14.546633
2021-01-26 18:00:00,61.6,0.0,3.5,0.0,6.329283
2021-01-26 19:00:00,60.8,0.0,3.2,0.0,6.315517
2021-01-26 20:00:00,72.1,0.0,2.1,0.0,6.2666
2021-01-26 21:00:00,74.3,0.0,1.5,0.0,5.8651786
2021-01-26 22:00:00,73.8,0.0,1.9,0.0,6.2408004
2021-01-26 23:00:00,75.5,0.0,1.5,0.0,6.2699833
2021-01-27 00:00:00,76.3,0.0,1.2,0.0,6.1550965
2021-01-27 01:00:00,75.4,0.0,1.3,0.0,6.2214336
2021-01-27 02:00:00,76.5,0.0,1.1,0.0,6.1896834
2021-01-27 03:00:00,75.7,0.0,1.1,0.0,6.0101724
2021-01-27 04:00:00,76.3,0.0,1.2,0.0,6.2301836
2021-01-27 05:00:00,75.9,0.0,1.2,0.0,6.2048
2021-01-27 06:00:00,78.9,0.0,0.8,0.0,6.154917
2021-01-27 07:00:00,77.9,0.1,0.8,0.0,6.3445168
2021-01-27 08:00:00,77.7,17.0,1.0,0.0,17.801966
2021-01-27 09:00:00,72.0,80.2,1.8,0.1640625,69.699
2021-01-27 10:00:00,68.7,99.7,2.4,1.171875,95.45416
2021-01-27 11:00:00,66.1,112.6,3.0,1.1640625,100.71767
2021-01-27 12:00:00,62.7,132.6,3.9,1.3359375,120.002335
2021-01-27 13:00:00,60.2,100.2,4.3,1.6640625,93.39717
2021-01-27 14:00:00,61.3,90.4,4.8,1.0,83.425835
2021-01-27 15:00:00,66.2,67.9,4.5,1.1640625,65.27392
2021-01-27 16:00:00,68.7,18.4,4.5,0.3359375,23.243166
2021-01-27 17:00:00,69.6,1.1,4.2,0.0,7.9657836
2021-01-27 18:00:00,77.5,0.0,3.9,0.0,6.3391075
2021-01-27 19:00:00,80.5,0.0,3.6,0.0,6.2436833
2021-01-27 20:00:00,88.9,0.0,3.1,0.0,6.2042003
2021-01-27 21:00:00,92.4,0.0,2.8,0.0,6.2069836
2021-01-27 22:00:00,94.2,0.0,2.5,0.0,6.2742667
2021-01-27 23:00:00,96.2,0.0,2.6,0.0,6.206917
2021-01-28 00:00:00,97.1,0.0,2.5,0.0,6.2421336
2021-01-28 01:00:00,97.0,0.0,2.5,0.0,6.2681503
2021-01-28 02:00:00,97.1,0.0,2.5,0.0,6.0933666
2021-01-28 03:00:00,96.2,0.0,2.8,0.0,6.1437
2021-01-28 04:00:00,97.1,0.0,2.7,0.0,6.2213335
2021-01-28 05:00:00,96.8,0.3,3.0,0.0,6.2309003
2021-01-28 06:00:00,96.8,0.1,3.2,0.0,6.2174335
2021-01-28 07:00:00,96.3,0.3,3.5,0.0,6.2582836
2021-01-28 08:00:00,95.7,6.1,3.9,0.0,10.104484
2021-01-28 09:00:00,95.0,19.8,4.4,0.0,21.952333
2021-01-28 10:00:00,95.0,42.7,4.7,0.6640625,40.810665
2021-01-28 11:00:00,92.3,85.0,5.7,0.671875,79.466
2021-01-28 12:00:00,91.3,31.8,6.6,0.6640625,33.080166
2021-01-28 13:00:00,94.3,37.8,6.7,0.3359375,37.89133
2021-01-28 14:00:00,91.6,39.5,7.8,0.6640625,39.838
2021-01-28 15:00:00,94.0,31.5,8.0,0.0,34.138
2021-01-28 16:00:00,96.2,11.5,7.9,0.8359375,16.590715
2021-01-28 17:00:00,98.0,1.3,7.2,0.1640625,6.2835836
2021-01-28 18:00:00,98.5,0.0,6.8,0.0,6.310702
2021-01-28 19:00:00,98.9,0.0,6.6,0.0,6.2389
2021-01-28 20:00:00,98.9,0.0,6.5,0.0,6.2662
2021-01-28 21:00:00,98.7,0.0,6.7,0.0,6.2979836
2021-01-28 22:00:00,98.3,0.0,6.5,0.0,6.27075
2021-01-28 23:00:00,98.4,0.0,6.4,0.0,6.2636337
2021-01-29 00:00:00,98.8,0.0,6.5,0.0,6.1360693
2021-01-29 01:00:00,99.5,0.0,6.6,0.0,5.530067
2021-01-29 02:00:00,99.6,0.0,6.9,0.0,5.401567
2021-01-29 03:00:00,99.4,0.0,6.8,0.0,5.184691
2021-01-29 04:00:00,99.2,0.1,7.1,0.0,5.400517
2021-01-29 05:00:00,98.0,0.0,7.8,0.0,5.3816833
2021-01-29 06:00:00,95.5,0.0,8.5,0.0,5.201281
2021-01-29 07:00:00,97.1,0.0,8.2,0.0,5.57215
2021-01-29 08:00:00,98.6,8.4,7.9,0.0,10.45025
2021-01-29 09:00:00,95.7,119.6,9.2,0.1640625,103.387
2021-01-29 10:00:00,80.6,297.7,12.3,1.8359375,284.4532
2021-01-29 11:00:00,58.7,397.1,14.7,5.8359375,383.32718
2021-01-29 12:00:00,53.2,468.9,15.2,10.0,477.17834
2021-01-29 13:00:00,60.4,200.5,14.1,7.0,197.35567
2021-01-29 14:00:00,54.0,137.0,14.1,3.328125,129.89166
2021-01-29 15:00:00,55.6,51.1,13.6,1.8359375,52.934498
2021-01-29 16:00:00,54.8,28.6,13.2,1.0,33.524498
2021-01-29 17:00:00,60.6,4.9,12.2,0.0,11.415367
2021-01-29 18:00:00,60.6,0.0,11.9,0.0,6.493967
2021-01-29 19:00:00,56.2,0.0,12.1,0.0,6.440117
2021-01-29 20:00:00,52.5,0.0,12.3,0.0,6.3862333
2021-01-29 21:00:00,53.1,0.0,12.1,0.0,6.3946834
2021-01-29 22:00:00,57.6,0.0,11.3,0.0,6.4412837
2021-01-29 23:00:00,62.4,0.0,10.2,0.0,6.4018836
2021-01-30 00:00:00,65.0,0.0,9.5,0.0,6.372417
2021-01-30 01:00:00,67.2,0.0,8.7,0.0,6.3533335
2021-01-30 02:00:00,71.3,0.0,7.7,0.0,6.2744503
2021-01-30 03:00:00,79.2,0.0,6.6,0.0,6.3865337
2021-01-30 04:00:00,77.5,0.0,6.2,0.0,6.3170834
2021-01-30 05:00:00,79.7,0.0,5.9,0.0,6.300817
2021-01-30 06:00:00,80.1,0.0,5.9,0.0,6.2786837
2021-01-30 07:00:00,78.9,0.0,6.0,0.0,6.303667
2021-01-30 08:00:00,85.8,12.0,5.6,0.0,17.65525
2021-01-30 09:00:00,87.5,36.3,5.5,0.5,38.22483
2021-01-30 10:00:00,90.3,72.3,5.6,0.8359375,66.94334
2021-01-30 11:00:00,89.1,61.0,6.1,1.1640625,58.52133
2021-01-30 12:00:00,91.4,57.4,6.3,1.0,56.742332
2021-01-30 13:00:00,92.4,48.6,6.4,1.0,47.559
2021-01-30 14:00:00,94.4,33.2,6.4,0.5,35.624165
2021-01-30 15:00:00,96.6,23.4,6.3,0.8359375,26.621332
2021-01-30 16:00:00,97.1,12.9,6.2,0.1640625,18.282667
2021-01-30 17:00:00,98.2,1.7,6.1,0.0,7.169317
2021-01-30 18:00:00,98.2,0.0,6.1,0.0,6.275867
2021-01-30 19:00:00,97.4,0.0,6.1,0.0,6.2573333
2021-01-30 20:00:00,96.5,0.0,6.2,0.0,6.2879167
2021-01-30 21:00:00,96.8,0.0,6.2,0.0,6.259967
2021-01-30 22:00:00,97.4,0.0,6.2,0.0,6.2328334
2021-01-30 23:00:00,98.5,0.0,6.0,0.0,6.1931167
2021-01-31 00:00:00,99.0,0.0,6.1,0.0,6.3154335
2021-01-31 01:00:00,99.0,0.0,6.0,0.0,6.2611504
2021-01-31 02:00:00,98.7,0.0,5.9,0.0,6.2594833
2021-01-31 03:00:00,98.3,0.0,5.9,0.0,6.2757835
2021-01-31 04:00:00,97.7,0.0,5.8,0.0,6.2712502
2021-01-31 05:00:00,97.6,0.0,5.5,0.0,6.2285333
2021-01-31 06:00:00,98.0,0.0,5.1,0.0,6.2934504
2021-01-31 07:00:00,98.4,0.1,4.6,0.0,6.520667
2021-01-31 08:00:00,97.9,21.8,4.7,0.0,19.5292
2021-01-31 09:00:00,93.1,132.6,6.0,0.5,142.8495
2021-01-31 10:00:00,90.6,188.4,6.4,2.1640625,174.90767
2021-01-31 11:00:00,82.2,351.0,8.3,5.671875,349.475
2021-01-31 12:00:00,81.7,375.1,8.5,6.328125,344.66833
2021-01-31 13:00:00,73.1,483.3,10.2,9.8359375,483.09332
2021-01-31 14:00:00,68.1,406.6,11.2,10.1640625,417.56833
2021-01-31 15:00:00,65.0,285.3,12.1,5.3359375,303.36002
2021-01-31 16:00:00,70.0,59.7,11.0,1.8359375,71.13133
2021-01-31 17:00:00,79.2,6.3,9.2,0.1640625,13.24355
2021-01-31 18:00:00,82.6,0.0,8.4,0.0,6.5991335
2021-01-31 19:00:00,85.3,0.0,8.1,0.0,6.450567
2021-01-31 20:00:00,86.4,0.0,7.8,0.0,6.3592334
2021-01-31 21:00:00,85.3,0.0,7.7,0.0,6.39915
2021-01-31 22:00:00,83.7,0.0,7.9,0.0,6.360517
2021-01-31 23:00:00,82.9,0.0,8.1,0.0,6.3456
2021-02-01 00:00:00,84.7,0.0,8.1,0.0,6.334017
2021-02-01 01:00:00,89.3,0.0,7.7,0.0,6.2294335
2021-02-01 02:00:00,91.6,0.0,7.4,0.0,6.3100333
2021-02-01 03:00:00,93.3,0.0,7.1,0.0,6.338717
